id,name,features
84197,O** 1*** W**** H****,2|Lombok|Hotel|Gili Trawangan
82269,K*** B** & B******** P***,2|Bali|Hotel|Kuta
84298,A*********,3|Lombok|Hotel|senggigi
85595,R******* n*** B*** M*** M*****,2|Manado|Guest House|Malalayang
79122,O** 1*** M****** F***** R********,2|Malang|Guest House|Lowokwaru
84466,S*** S*** B********,2|Lombok|Hostel/Backpacker accommodation|Kuta Lombok
75474,O** C********* O 9**** H**** S*****,2|Bandung|Hotel|Taman Sari
76381,D***** R***** S*********,0|Singkawang|Hotel|Singkawang
70801,R****** n*** RS R**** P**** M**** 2,2|Medan|Hotel|Medan
75710,S**** O** C********* O 25 H**** B******,2|Bandung|Hotel|Lengkong
80232,W**** S*** P*********** R*********,1|Palangkaraya|Hotel|Jekan Raya
72918,I*** B***** J****** A******,2|Tangerang|Hotel|Rawa Bokor
83272,A*** S**** D**** T********* 42 D******* B***,2|Bali|Guest House|Sanur
77513,I*** Y********* A** S******,3|Yogyakarta|Hotel|Sleman
72418,G***** T**** S********* B***** L******,4|Bandar Lampung|Hotel|City Center
74603,R******* S****** n*** RS H****** S*******,2|Sukabumi|Hotel|Sukabumi City Center
71020,O** 7** P********* N** M****** S******,2|Medan|Hotel|Medan
79764,P*** H**** R********* n*** A*** M***,1|Surabaya|Hotel|Pabean Cantian
84820,T****** D****,1|Dompu|Hotel|Dompu
74065,R******* P*** @ P**** B***,3|Jakarta|Hotel|Pasar Baru/Pecenongan/Juanda/Gunung Sahari - Central Jakarta
76937,A**** M** M********,1|Yogyakarta|Hotel|Patangpuluhan
78570,S** In H******* S****** n*** R*** S******,2|Madiun|Hotel|Madiun
76548,R******* S****** @ K******* M Y**** S***** P********,2|Pontianak|Hotel|Pontianak
79068,A*** S****** L******** S****** G******* 12 M*****,4|Malang|Hotel|Lowokwaru
83271,A****** U***,4|Bali|Hotel|Ubud
84193,Q**** V****,5|Lombok|Hotel|senggigi
71900,A*** K****** N***** S***** B*** C 66 B****,0|Batam|Hotel|Batam
83184,R**** K****** V***** M***** F***** - U***,5|Bali|Hotel|Ubud
72328,O** 9**** R******** H*****,2|Palembang|Bed & breakfast|Palembang
70397,H**** S*******,0|Sumatra|Hotel|Sumatra
84647,O** 1*** P***** M**** G**** H****,2|Balikpapan|Hostel/Backpacker accommodation|Balikpapan
73580,H****** I** a** S***** J****** G**** M***,4|Jakarta|Hotel|Harmoni / Gajah Mada / Glodok - Central Jakarta
70338,H**** B*****,0|Sulawesi|Hotel|Sulawesi
78887,V**** L******* K*** B**** A**,4|Batu|Villa|Batu
85466,R******* n*** L**** P**** B****,2|Baubau|Hotel|Sulaa
79905,S**** 1 H****,2|Surabaya|Hotel|Surabaya City Center
80738,R******* n*** B******* H****** 2,2|Bali|Bed & breakfast|Bali
83285,D********* B**** H**** a** R***** S****,3|Bali|Resort|Sanur
77717,R******* S****** n*** U** J****,2|Yogyakarta|Hotel|Yogyakarta
70028,F***** I** H***********,0|Lubuk Linggau|Hotel|Lubuk Linggau
76449,K** G**** H****,2|Tegal|Guest House|Tegal Barat
83917,R**** C******** B****,2|Bali|Resort|Candi Dasa
72466,R******* @ J**** N***** L******,2|Bandar Lampung|Hotel|Tj. Karang Timur
81906,La W**** H****,2|Bali|Hotel|Denpasar
78075,R**** G***** S*******,2|Semarang|Hotel|Semarang
71300,O** 3** B******* H**** M***** S******,2|Padang|Hotel|Padang Barat
76919,d***** A**,3|Yogyakarta|Hotel|Bantul
82558,O** 9**** P***** S**** A****,2|Bali|Bed & breakfast|badung
76469,O** 3*** S****** H****,2|Purwokerto|Hotel|Purwokerto Timur
74872,I**** H**** C*******,2|Bekasi|Hotel|Cibitung
84302,R******* @ B*** E** S****** S*******,2|Lombok|Hotel|Lombok
78023,R******* @ G**** C***** H******* Y*********,1|Yogyakarta|Hotel|Maguwoharjo
72218,S*** ON 2*** K*** 97 S******,2|Palembang|Hotel|Palembang
83211,O** 3*** P*** M**** H****,2|Bali|Bed & breakfast|Sanur
71090,O** 3*** M****** R********,2|Medan|Hotel|Medan
83264,A*** S*** U*** R***** A** V****,4|Bali|Hotel|Ubud
70721,O** 7** M****** H****,2|Medan|Hotel|Medan Sunggal
73504,U*** K***** H**** B**** R*********,1|Bogor|Hotel|Bogor
71407,O** 2*** H**** D****** R******** S******,2|Bukittinggi|Hotel|Mandiangin Koto Selayan
79197,A*** S****** A*** A*** M****** W**** H***** 4 M*****,0|Malang|Hotel|Malang
78252,A**** S***,5|Solo City|Hotel|Laweyan
79866,O** L*** 2*** K*** P**** G***** K********,2|Surabaya|Hotel|Gubeng
79740,G******** H**** S*******,4|Surabaya|Hotel|Genteng
79535,R******* S****** @ K******** S*******,2|Surabaya|Hotel|gedangan
81433,B** Z** R***** by D***** S**,4|Bali|Hotel|Seminyak
69798,C*** de N***** C********,0|Bogor|Hotel|Bogor
83587,P*** S***** U***,3|Bali|Hotel|Ubud
73063,L******* G******** E*******,4|Bogor|Hotel|Bogor
70078,O******* B**,0|Manokwari|Hotel|Manokwari
85883,H****** J*******,3|Jayapura|Hotel|Gurabesi
80796,F*** T** V**** C*****,4|Bali|Hotel|Canggu
81102,A**** E*****,4|Bali|Resort|Denpasar
79921,O** 6** A****** R********,2|Surabaya|Hotel|Surabaya City Center
77019,Al A**** I** by U****,2|Yogyakarta|Hotel|Yogyakarta
81832,L**** B*** H*****,2|Tuban|Hostel/Backpacker accommodation|Tuban
82844,S*** ON 2*** H**** A*** J*** Ii,2|Bali|Hotel|Denpasar
71285,O** 3*** L****** R********,2|Padang|Hotel|Painan
72810,B***** H**** N*** B****** S******* H**** By Z***,3|Tangerang|Apartment|Neglasari
80293,R**** K***,3|Banyuwangi|Hotel|Banyuwangi
75598,Y**** P***** B******,3|Bandung|Hotel|Paskal
84626,B*** I** B*********,2|Balikpapan|Hotel|Balikpapan
82583,S**** A***** N*** D**,4|Bali|Villa|Nusa Dua
76707,N****** Y********* A****** K**** P****,3|Yogyakarta|Hotel|Yogyakarta
73248,O** T*** H**** J******,3|Jakarta|Hotel|Melawai - South Jakarta
83221,U*** V****** H****,4|Bali|Hotel|Ubud
81235,Z** R**** S******* K*** J***,0|Bali|Hotel|Seminyak
79713,B***** H**** D**** S*******,3|Surabaya|Hotel|Wonokromo
83015,T** V***** H****,2|Bali|Hotel|Denpasar
79554,P******* H**** S*******,3|Surabaya|Hotel|Gayungan
79464,O** 9**** D** 32,2|Surabaya|Bed & breakfast|Dukuh Pakis
76836,R******** R*****,3|Yogyakarta|Hotel|Bantul
78652,A*** V****** 55 B*********,0|Bojonegoro|Hotel|Bojonegoro
70765,H******* 2** S****** By Z***,2|Medan|Hostel/Backpacker accommodation|Medan Sunggal
75514,P**** B******,5|Bandung|Hotel|Ciumbuleuit
70302,H**** G**** R*****,0|Sinjai|Hotel|Biringere
71728,H**** C*******,2|Lahat|Hotel|Lahat City Center
73511,R******* @ G*****,2|Jakarta|Hotel|Mangga Besar - West Jakarta
83484,T** U**** R***** a** S**,4|Bali|Hotel|Ubud
78884,T** B*** H**** a** V*****,3|Batu|Hostel/Backpacker accommodation|Batu
74727,R******* P*** n*** S****** B*****,3|Bekasi|Hotel|Bekasi Timur
84808,A*** S******** P******* D********* 4 T******,2|Tarakan|Hotel|Tarakan
71840,V**** H****,4|Batam|Hotel|Batam Center
72432,G**** A******* L******,3|Bandar Lampung|Hotel|City Center
77790,H******,3|Semarang|Hotel|Semarang
74822,T*** G**** H**** G**** W*****,1|Bekasi|Hotel|Bekasi Selatan
78699,S**** H******* S******,2|Tuban|Hotel|Bogorejo
78338,H**** L****** S*** M****** by D**** (******** L****** S*** a** D****,3|Solo City|Hotel|Mangkubumen
82978,G**** S***** V***** a** S**,4|Bali|Villa|Denpasar
78527,R******* n*** C**** C**** K**********,2|Karanganyar|Hotel|Karanganyar
82745,T** B*** N*** D** by L****************,5|Bali|Resort|Nusa Dua
69729,G S****** B***** L******,0|Bandar Lampung|Hotel|Bandar Lampung
78974,R******* @ P**** M********,1|Mojokerto|Hotel|Pacet
82045,R******* n*** K*** S*****,2|Bali|Hotel|Kuta
73481,g********** J******,4|Jakarta|Hotel|Kemang - South Jakarta
84281,A*** M**** B******* H****,3|Lombok|Hotel|senggigi
73335,L***** B*** M 2,2|Jakarta|Hotel|Kebayoran Baru - South Jakarta
78380,M**** I**** H**** n*** S****** B****** S*** R*********,1|Solo City|Hotel|Banjarsari
82622,P** H**** D*******,2|Bali|Hotel|Denpasar
69701,H**** M****,0|Banda Aceh|Hotel|Banda Aceh
76630,S****** P*********,3|Pekalongan|Hotel|Pekalongan Barat
82887,T**** S*** S**** a** V*****,3|Bali|Hotel|Bali
70689,H*** S*** K***** S******,2|Medan|Hotel|Medan
85357,W**** I**** P*****,1|Palopo|Hotel|Palopo
75350,O** 3*** H********* R********,2|Bandung|Hotel|Bandung
85772,A***** A****,2|Ambon|Hotel|Sirimau
85593,O** 9**** B*** B** H****,2|Manado|Bed & breakfast|Malalayang
73124,O** 1** S****** R********,2|Jakarta|Hotel|Kebayoran Lama
84567,N** P*** B*********,3|Balikpapan|Hotel|Balikpapan City Center
71586,G*** H**** P********,2|Pekanbaru|Hotel|Pekanbaru
78558,M**** H****,2|Ponorogo|Hotel|Ponorogo
84871,O** 9**** A** G*********,2|Makassar|Hotel|Makassar
83338,R**** P*** V***** at M***** F*****,3|Bali|Hotel|Denpasar
71055,S****** R******** S******,2|Medan|Hotel|Medan
85484,E**** H**** G********,0|Gorontalo|Hotel|Gorontalo
73027,A*** E** D**** U**** S*** 67 T******** S******,0|Tangerang|Hotel|Pondok Aren
72600,K** H******* N*** A**** B**** R*********,2|Serang|Hotel|anyer
83057,P**** S**** B**** B***,5|Bali|Hotel|Sanur
74988,S*** ON 3*** S**** C**** 1 S******,2|Karawang|Hotel|Cikampek
72216,R******* P*** n*** U** R**** F**** P********,3|Palembang|Hotel|Ilir Timur I
79477,Y***** S******* R********* n*** M****** S*******,2|Surabaya|Hotel|Surabaya City Center
77961,A****** C********* H****,3|Semarang|Hotel|Simpang Lima
70912,R******* @ B***** M****,2|Medan|Bed & breakfast|Medan
75524,R******* H***** n*** B**** C*******,2|Bandung|Hotel|Braga
74731,C*** P******* A********* L***** B****,1|Bekasi|Hotel|Bekasi Timur
73444,B****** H**** I************ & C********* H***,4|Bogor|Hotel|bogor tengah
76938,H**** Of C**** n*** M******** A*** R*********,1|Yogyakarta|Hotel|Tegalrejo
82850,De P****** H******* B*** By Z***,2|Bali|Bed & breakfast|Denpasar
85296,Z**** H****,0|Labuan Bajo|Hotel|Labuan Bajo
80986,S**** V**** C*****,5|Bali|Villa|Canggu
72957,R******* n*** C** C******,2|Jakarta|Hotel|Ciledug
81246,S***** S****,4|Bali|Villa|Seminyak
85742,E****** T******,2|Ternate|Hotel|Ternate
71177,O** 2*** H**** 2**,2|Samosir|Hotel|Samosir
85653,R******* @ J**** B******** R*** M*****,2|Manado|Hotel|Wanea
74012,K***** R******** R*********,1|Jakarta|Hotel|Sawah Besar
75728,R*** By Z***,2|Bandung|Bed & breakfast|Bandung
83192,C****** Se B*** V****,5|Bali|Hotel|Ubud
85069,R******* P*** @ H****** I** P********** e** R******* P*** @ P********** M*******,3|Makassar|Hotel|Makassar
82378,C*** De H***** B***,2|Bali|Hotel|JImbaran
81277,L**** S******* B***,5|Bali|Hotel|Seminyak
71611,I*********** H****,1|Jambi|Hotel|muara bungo
83477,R***** U*** V***,1|Bali|Guest House|Gianyar Ubud
84618,R******* P*** @ P***** G**** H**** B*********,3|Balikpapan|Hotel|Balikpapan
80421,F***** H**** K**** K*****,3|Kapuas|Hotel|Kapuas
71409,R******* S****** @ J**** A****** P*****,1|Padang|Hotel|Padang Timur
80127,C***** H*******,2|Probolinggo|Hotel|Mayangan
85032,G**** M**** H**** M*******,3|Makassar|Hotel|Rappocini
80663,V**** Le T***,3|Bali|Hotel|Denpasar
76436,G**** D*** H**** S****,3|Tegal|Hotel|Tembok Luwung
83454,V**** S****,0|Bali|Hotel|Denpasar
81097,K**** K******,5|Bali|Resort|Uluwatu
75991,P********* E***** By Z***,1|Garut|Guest House|Pameungpeuk
73523,A***** H**** La C****** K*****,2|Jakarta|Hotel|Kemang - South Jakarta
83333,A******* R***** a** V****,4|Bali|Resort|Ubud
78764,T****** K**** B**** R*****,3|Lamongan|Hotel|Paciran
70637,O** 3*** L***** R******,2|Langsa|Bed & breakfast|Langsa
74391,S** P******* 5 By Z***,3|Jakarta|Apartment|Cempaka Putih/Sunter - Central Jakarta
72055,R******* n*** C******* P*********,2|Prabumulih|Hotel|Prabumulih
84393,A*** M****** C********** S******** 1** L*****,0|Lombok|Hotel|Lombok
83815,D*** H*** L********,0|Bali|Hotel|Denpasar
79948,O** L*** 2*** M***** G**** H****,2|Surabaya|Hotel|Manyar
85075,J**** H**** M*******,2|Makassar|Hotel|Makassar
80239,S*** H**** Z****** S****** P***********,3|Palangkaraya|Hotel|Jekan Raya
72100,A**** T****** P***** H**** a** C********* C*****,4|Tanjungpinang|Hotel|Batu IX
77292,P*** P******* H**** Y*********,3|Yogyakarta|Hotel|Yogyakarta
72661,P*** K***** B*****,0|Banten|Hotel|Banten
80452,P****** S***** B**********,4|Banjarmasin|Hotel|Antasan Besar
71779,I******* H**** J****,3|Jambi|Hotel|Pasar Jambi
77384,R******* P*** @ P******,3|Yogyakarta|Hotel|Yogyakarta
79139,O** 9**** A***** G**** H**** M*****,2|Malang|Bed & breakfast|Blimbing
72228,R******* P*** n*** RS RK C******* 2 P********,3|Palembang|Hotel|Ilir Barat
75060,R******* n*** E*** T*** S*****,2|Purwakarta|Bed & breakfast|Purwakarta
81073,A***** V****** C*****,4|Bali|Villa|badung
70430,M***** I** a** C***,0|Sumba|Hotel|Sumba
75389,A****** B******,2|Bandung|Hotel|Cihampelas
80247,A***** H******* R*********,2|Palangkaraya|Hotel|Palangkaraya
73305,R******* at C*****,2|Jakarta|Hotel|Jakarta
82911,D*** A** V***** a** S**,5|Bali|Hotel|Denpasar
74884,O** 1*** P****** T******** S******,2|Cianjur|Hotel|Cianjur
79999,R******* P*** @ M*** R****** Jl G***** A****,2|Surabaya|Hotel|Surabaya
71349,P***** H****,2|Padang|Hotel|Padang Timur
75318,V** W*******,2|Bandung|Hotel|Pasir Kaliki
71095,R******* @ M****** R********,2|Medan|Hotel|Medan
74049,Z** R**** M****** S******,0|Jakarta|Hotel|Jakarta
72511,R******* @ J**** H**** W**** L******,2|Bandar Lampung|Hotel|Kedamaian
70641,M******* V*** C******* & R*********,1|Bukit Lawang|Hotel|Bohorok
85534,O** 1*** D***** A** I**,2|Kupang|Hostel/Backpacker accommodation|Kelapa Lima
70709,R*** H**** R*********,1|Medan|Hotel|Medan Selayang
73083,R******* n*** K**** J**** J******,2|Jakarta|Hotel|South Jakarta
85771,B** A****,3|Ambon|Hotel|Sirimau
85416,Go H**** M******,3|Maumere|Hotel|maumere
78744,R******* S****** n*** K**** R*** P*** B*****,2|Blitar|Hotel|Blitar
78515,R******* n*** C**** S**** K**********,2|Solo City|Hotel|Karanganyar
72823,B*** O**** H****,2|Tangerang|Hotel|Tangerang
82677,O** 3*** K**** I**,2|Bali|Hotel|Denpasar
85800,A**** A**** M*****,3|Ambon|Hotel|Sirimau
79400,O** 3*** H******* G****** S********,2|Malang|Hotel|Malang city
72060,N****** B**** C***,3|Bintan|Hotel|Lagoi
80167,F**** O** H**** P********,3|Pamekasan|Hotel|Pamekasan
77126,M********* H**** (******** I*** Y********* M*********,3|Yogyakarta|Hotel|Malioboro Street
81003,R**** B*** V***** C***** (****,4|Bali|Villa|Canggu
79572,O** 4*** G**** M*** H******* S******,2|Surabaya|Hotel|Surabaya
83174,C******** S*** H****,3|Bali|Hotel|Ubud
79919,O** 1** A**** R********,2|Surabaya|Hostel/Backpacker accommodation|Gubeng
80522,A*** A**** Y*** B******* P***** 3 B**********,0|Banjarmasin|Hotel|Banjarmasin
80485,R******* n*** T**** B******* B**********,2|Banjarmasin|Hotel|Banjarmasin tengah
78824,R******* n*** P********* B***,2|Malang|Hotel|Malang city
85785,R******* n*** U********** P******** A****,2|Ambon|Hotel|Sirimau
82639,A**** V**** By Z***,1|Bali|Hotel|Nusa Dua
80890,A******* V****,4|Bali|Villa|Denpasar
73890,K*** 59,2|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
74340,B***** H**** R*********,1|Jakarta|Hotel|Jatinegara
73939,d*********** M*** K******* (******** GP M*** K********,3|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
82522,A*** D******* B**** K**** S***** 8 B***,0|Bali|Hotel|Denpasar
74894,O** 2*** B*** H**** C***** S******,2|Cianjur|Bed & breakfast|Cianjur
76332,U** B**** H****,0|Pangandaran|Hotel|Pangandaran
81178,C***** L***** T*********,4|Bali|Aparthotel|Denpasar
80606,N****** B*** R*****,2|Bali|Hotel|Denpasar
72197,O** 2*** H**** I****,2|Palembang|Hotel|Palembang
79351,O** 1*** D** R******** A*******,2|Malang|Hotel|Blimbing
78487,H****** H**** S****** n*** A*** A*** P***,2|pati|Hotel|pati
72303,R******* n*** U******** S****** P**** P********,1|Palembang|Hotel|Ilir Timur II
84840,R******* @ T******** S****,2|Sumba|Hotel|Sumba
80312,I*** C**** R******,3|Banyuwangi|Hotel|Banyuwangi
75709,I************ I******* B******,0|Bandung|Hotel|Bandung
70322,P********* R**** A***,2|Sukabumi|Hotel|Sukabumi
83849,J**** C******,2|Bali|Hotel|Nusa Lembongan
70725,S**** O** 9**** A**** R******** & G**** H****,2|Medan|Bed & breakfast|Medan
83094,P***** S******,2|Bali|Guest House|Denpasar
74863,E*** H****,4|Cikarang|Hotel|Cikarang Selatan
84433,F********* B********* - H*****,4|Lombok|Hostel/Backpacker accommodation|Mataram
78351,R******* n*** T******** P*** S***,1|Solo City|Hotel|Banjarsari
79839,A**** I** J********,3|Surabaya|Hotel|Jemursari
85114,S*** ON 1*** G**** A*****,2|Makassar|Hostel/Backpacker accommodation|Panakkukang
