id,name,features
84272,S***** H**** L*****,2|Lombok|Resort|senggigi
73049,C*********** R********,3|Jakarta|Hotel|Jakarta
80583,P*** D***** C******,4|Bali|Hotel|Denpasar
76641,S**** Y**** B***********,3|Banjarnegara|Hotel|Madukara
75314,H***** B******,4|Bandung|Hotel|Pasir Kaliki
73291,L***** B*** M,2|Jakarta|Hotel|Blok M - South Jakarta
72927,S************* A****** J******,4|Tangerang|Hotel|Bandara
69818,W***** P*******,0|Bulukumba|Hotel|Bulukumba
78072,S*** H**** C*** P*** M***** S*******,3|Semarang|Hotel|Pedurungan
84984,R******* P*** @ G**** P****** H**** M*******,3|Makassar|Hotel|Makassar
76619,I***** P*********,0|Pekalongan|Hotel|Pekalongan
83695,C****** O 3*** A***** S********,2|Bali|Hotel|Bali
85004,S****** H****,4|Makassar|Hotel|Rappocini
80013,R******* S****** n*** K******* P***,2|Surabaya|Bed & breakfast|Surabaya
75868,A*** T****** P***** S******* 16 B*******,0|Belitung|Hotel|Belitung
81369,B***** H****,2|Bali|Guest House|Denpasar
71901,R******* n*** N***** H*** M*** B**** 5,2|Batam|Hotel|Batam Center
70213,H**** M**********,0|Riau|Hotel|Riau
82176,V****** I**** V*****,3|Bali|Guest House|Denpasar
71114,R******* n*** P***** P***** S****** 2,1|North Tapanuli|Hotel|North Tapanuli
80492,F******** A**** Y*** B**********,3|Banjarmasin|Hotel|Sungai Baru
83098,S******* V**** U*** By Z***,3|Bali|Villa|Bali
84209,C**** D**** H****,3|Lombok|Hotel|Gili Trawangan
73308,D******* B*** M,3|Jakarta|Hotel|Blok M - South Jakarta
78987,T******* C****** V****** by T** L*****,4|Batu|Hotel|Bumiaji
72824,S**** D**** A******** A** P****** by A**********,1|Tangerang|Hotel|Neglasari
80348,S*** ON 1*** K****** O**** I**,2|Banyuwangi|Hotel|Banyuwangi
79701,R**** R******** C******,3|Surabaya|Hotel|Tegalsari
77230,M******** D****** H*******,2|Yogyakarta|Guest House|Yogyakarta
85402,H**** T***** P***** S*******,1|Sorowako|Hotel|Sorowako
84243,M******** S******* L*****,5|Lombok|Hotel|senggigi
85262,H**** B***,1|Labuan Bajo|Hotel|Labuan Bajo
77693,R******* @ U******,2|Semarang|Hotel|Ungaran
84939,R******* P*** @ H**** A**** M*******,3|Makassar|Hotel|Makassar
79080,O** 3*** F** Fa I** P******* S******,2|Malang|Hotel|Malang city
74700,P***** P*** R*****,4|Puncak|Hotel|Cipanas
70365,H**** I L*******,0|Sulawesi|Hotel|Sulawesi
84223,O*** C******* & B********,2|Lombok|Hotel|Gili Trawangan
74830,O** 3*** D***** B*** G***** 2,2|Puncak|Hotel|Cipanas
77630,R******* n*** G****** L*** Z** 3,2|Yogyakarta|Hotel|Kota Gede
77803,f******** S****** L*** S*******,3|Semarang|Hotel|Candisari
77077,A*** N******* B*******,2|Yogyakarta|Hotel|Yogyakarta
84352,O** 9**** H**** A*** J***,2|Lombok|Bed & breakfast|Mataram
83472,A****** A***** U***,3|Bali|Hotel|Ubud
81776,V**** B*** C*****,3|Bali|Villa|Denpasar
84552,C********* O 1*** H**** T** N** B********,2|Balikpapan|Hotel|Balikpapan
82881,K*** U***,3|Bali|Resort|Ubud
84746,R**** H****,3|Samarinda|Hotel|Samarinda
72515,A***** H******* S******,2|Bandar Lampung|Hotel|Lampung
71992,W*** V**** & S**,4|Batam|Hotel|Bengkong
76344,L*** B*** P**********,3|Pangandaran|Hotel|Pangandaran
79907,A***** H****,2|Surabaya|Hotel|Surabaya
73686,i****** R********,2|Jakarta|Hotel|Tanah Abang - Central Jakarta
74516,R******* @ J***********,2|Bekasi|Hotel|PONDOK GEDE
74640,R******* S****** n*** G**** K*** B******,2|Bekasi|Hotel|Bekasi Barat
79926,H****** H****,3|Sidoarjo|Hotel|Sedati
83122,V**** C*******,3|Bali|Bed & breakfast|Denpasar
71223,O** 2*** Op S***** H*******,2|Pematang Siantar|Hotel|Siantar
84449,V**** V at T***** H****,5|Lombok|Villa|Lombok Tengah
79983,N****** S******,4|Surabaya|Hotel|Rungkut
77175,N***** S******* G*********,0|Yogyakarta|Hotel|Yogyakarta
72713,O** 9** P********* M***** M**** S******,2|Sukabumi|Hotel|Pelabuhan Ratu
82043,A*** L***** G*** B****** 4 K*** B***,0|Bali|Hotel|Kuta
80371,O** 1*** A***** H****,2|Banyuwangi|Hotel|Banyuwangi
72079,P******* H**** T****** P*****,2|Tanjungpinang|Hotel|Tanjung pinang barat
83037,B****** V*****,3|Bali|Villa|Denpasar
78073,S*** ON 3*** G**** O** S******,2|Semarang|Hotel|Semarang
80785,O** 6** A******* K** O***,2|Bali|Hotel|badung
83049,T** A******* R***** S****,4|Bali|Hotel|Sanur
81164,B**** F**** V***** N**** B*** (****,3|Bali|Villa|Denpasar
79766,M***** H****,3|Surabaya|Hotel|Genteng
84038,La C********* E*******,3|Lombok|Safari/Tentalow|Gili Trawangan
73179,P****** J****** C****** P***,5|Jakarta|Hotel|West Jakarta
82078,O** 2*** T**** M**** B**** I** 2,2|Bali|Hotel|badung
78378,O** 1*** A*** G**** H****,2|Solo City|Hotel|Solo
74108,O** 3*** G***** 40 R********,2|Jakarta|Hotel|South Jakarta
70879,I*** S***** M**** P********,3|Medan|Hotel|Medan Baru
80145,S*** ON 2*** W***** F***** R******** S******,2|Lumajang|Bed & breakfast|Lumajang
82663,R***** W******* R******,5|Bali|Hotel|Nusa Dua
79908,H*** G********* By Z***,3|Surabaya|Guest House|Wonocolo
73839,A****** T****** J******,3|Jakarta|Hotel|Wahid Hasyim - Central Jakarta
85418,C*** R***** M******,3|Maumere|Hotel|maumere
81333,A**** V**** by I** V** H**********,4|Bali|Villa|Seminyak
81873,A*** P****** S******* B******* 2 K*** B***,0|Bali|Hotel|Kuta
85278,S**** T*****,3|Toraja|Hotel|Toraja
79270,S*** ON 9**** T**** B******** G**** H****,2|Malang|Bed & breakfast|Malang
74933,B***** H**** J*******,3|Cikarang|Hotel|Cikarang Selatan
80693,P*** B**** L*****,4|Bali|Hotel|Lovina
71271,H**** M*****,2|Padang|Hotel|Padang Utara
70255,R** H****,0|Riau|Hotel|Riau
75229,R******* n*** S*******,2|Bandung|Guest House|Bandung
73725,S*********** W**** H*****,3|Jakarta|Hotel|Wahid Hasyim - Central Jakarta
76830,R******* @ J**** R*** K******** S****** K*****,2|Kendal|Hotel|Kendal
77679,R******* P*** n*** S*** Y***,3|Yogyakarta|Hotel|Condong Catur
85836,T** A******** H****,4|Manokwari|Hotel|Manokwari Barat
78438,S***** H**** S********,3|Central Java|Hotel|Central Java
79717,H**** G**** K****** S****** 2,2|Surabaya|Hotel|Pabean Cantian
83818,S******* L***** H***,3|Bali|Hotel|Denpasar
85194,H**** S*** J********,1|Makassar|Hotel|Makassar
77188,R******* n*** P**** B***** P***********,2|Yogyakarta|Guest House|Kota Gede
75769,R******* P*** n*** M***** G****** B******,3|Bandung|Hotel|Cibeunying
84480,J***** R***** K*** l*****,4|Lombok|Hotel|pujut
84539,G**** T*** M******,4|Balikpapan|Hotel|Balikpapan City Center
84030,T** S***** L*****,4|Lombok|Hotel|sekotong
70081,A*** M****** - H***** R********* a** E*****,0|Maumere|Hotel|Maumere
76119,W**** B***** S****** M********* R*********,2|Majalengka|Hotel|Majalengka
79461,L****** H**** S*******,3|Sidoarjo|Hotel|Jetis
76316,S****** C****** C****** W********,2|Cirebon|Hotel|Cirebon
74911,R******* P*** n*** A******** C******,2|Cianjur|Hotel|Cianjur
69705,P**** I** T*******,0|Banda Aceh|Hotel|Banda Aceh
80922,B*** i** C*****,3|Bali|Hotel|Canggu
70759,O** 9**** B**** G**** H****,2|Medan|Bed & breakfast|Medan
77695,E******* Y*********,5|Yogyakarta|Hotel|Sleman
72089,O** 1*** E***** M******* By S*** 2,2|Pekanbaru|Hostel/Backpacker accommodation|Tanjung Pinang
70985,G***** P**** M****,4|Medan|Hotel|Medan Maimun
81956,P*** G***** K*** H****,2|Bali|Hotel|Kuta
84791,H**** A*** S*******,1|Samarinda|Hotel|Samarinda
83296,B*** K**** D***** U***,4|Bali|Hotel|Ubud
78082,(*** u*** R******* n*** U********** S*******,2|Semarang|Hotel|Pedurungan
80972,My D**** R***** a** S**,3|Bali|Hotel|Denpasar
80646,O** 3*** V****** V****,2|Bali|Hotel|Bali
70249,H**** D*** R***,0|Riau|Hotel|Riau
75894,C****** O 1*** D***** H****,2|Bandung|Hotel|kiaracondong
84489,S***** A*** H**** L*****,3|Lombok|Hotel|Lombok
73423,L****** H**** P********** B****,4|Bogor|Hotel|Bogor
73598,S***** J******,3|Jakarta|Hotel|Thamrin - Central Jakarta
77041,K**** GO H**** Y********* (******** A***** D**********,3|Yogyakarta|Hotel|Jetis
71059,R******* S****** n*** U*** M****,2|Medan|Bed & breakfast|Medan
84691,O** 9**** U*** G*********,2|Samarinda|Hotel|Samarinda
76088,S*** ON 2*** H**** H********,2|Sumedang|Hotel|Sumedang
73270,R******* n*** I***** B****,2|Bogor|Hotel|Bogor
85202,G**** D*** P***,2|Palu|Hotel|Palu
82285,J H**** K*** by J********,2|Bali|Hotel|Kuta
84112,C***** T*** C*******,3|Lombok|Hotel|Gili Trawangan
75266,O** 7** H**** K***** I**,2|Bandung|Hotel|Aceh
74740,R******** A******** T******** J***** - P****** P*******,2|Bekasi|Hotel|Bekasi Timur
78231,M******* S****** H****,2|Sukoharjo|Hotel|Sukoharjo
81140,V**** C** B****,3|Bali|Villa|Denpasar
75634,O** 2*** H**** K*****,2|Bandung|Hotel|Lengkong
70485,W*** H**** T******,3|Tomohon|Hotel|Tomohon
78731,G**** M****** B*****,3|Blitar|Hotel|Kepanjenkidul
70145,P****** h****,2|Pangkalan Bun|Hotel|Pangkalan Bun
79231,O** 1*** S****** H**** T*****,2|Pasuruan|Hotel|Prigen
85409,G**** W***** H**** F*****,3|Flores|Hotel|Ende
85162,U******** H**** E**** M**** N*** S***** H********* A******,3|Makassar|Hotel|Maros
81738,M******* V**** By Z***,3|Bali|Villa|badung
74356,A******** W**** T***** II By Z***,2|Jakarta|Hotel|Kebayoran Lama
85774,M****** A****,2|Ambon|Hotel|Sirimau
76917,K***** H******* S****** P************ M******** A*** Y********* R*********,2|Yogyakarta|Hotel|Patangpuluhan
81772,A*** P****** L***** P**** K*** B***,0|Bali|Hotel|Legian
73930,P**** H**** H**** M***** D**,2|Jakarta|Hotel|Sawah Besar
70343,H**** Y****** B****,0|Sulawesi|Hotel|Sulawesi
79337,R******* @ R******** M*****,2|Malang|Hotel|Blimbing
82105,G*** I** L***** By Z***,2|Bali|Hotel|Legian
81868,R******* P*** @ K******** S******* 3,3|Bali|Hotel|badung
83179,P***** P**** V****** I**,2|Bali|Hotel|Denpasar
71583,D**** P********,3|Pekanbaru|Hotel|Marpoyan Damai
71746,R******* n*** J***** J****,2|Jambi|Hotel|Alam Barajo
72450,H**** P****** L******,1|Bandar Lampung|Hotel|City Center
71482,G**** S*** H**** P********,3|Pekanbaru|Hotel|Tampan
85759,R******* F***** R******** A****,2|Ambon|Hotel|Ambon
79383,R******* n*** V******** M***** 2,2|Malang|Hotel|Malang city
83904,B****** B********,3|Bali|Hotel|Candidasa
69935,H**** S***** I****,0|Kalimantan|Hotel|Kalimantan
80444,M**** R***** M********,4|Bali|Hotel|Menjangan
74476,V***** at P******* G*** V*** A******** By Z***,3|Bogor|Apartment|Bogor
79746,P*** H**** S****** K*** S*******,2|Surabaya|Hotel|Bongkaran
74424,1** U**** J****** P***** (*** 1** U**** J****** P******,3|Jakarta|Hotel|Rawamangun
71888,C****** O 6** R****** H****,3|Batam|Hotel|Nagoya
80316,H***** I*** C***** H******* By Z***,1|Banyuwangi|Hostel/Backpacker accommodation|Licin
70316,H**** L******,0|Sorowako|Hotel|Sorowako
75280,K***** S**** H**** a** C******,3|Bandung|Hotel|Sukajadi
81870,H*** R*** H**** B***,5|Bali|Hotel|Kuta
71112,O** 2*** T****** H****,2|Samosir|Hotel|Samosir
82819,V**** S*****,4|Bali|Resort|Bali
84591,Le G******* H**** B*********,4|Balikpapan|Hotel|Damai
82296,T** 1** B*** F****** S*******,4|Bali|Resort|Legian
70112,U**** H****,0|Padang|Hotel|Padang
81492,B*** N****** B******* B**** R*****,5|Bali|Resort|Legian
74652,S*** ON 3*** F***** R******** S******,2|Bekasi|Hotel|Bekasi Barat
77443,n***** E**** D****,2|Yogyakarta|Bed & breakfast|Yogyakarta
78541,R******* n*** A*** - A*** M******,2|Magetan|Bed & breakfast|Magetan
84857,M******* B**** I**,2|Makassar|Hotel|Ujung pandang
79976,A******** M***** R******,0|Surabaya|Hotel|Rungkut
83966,F** D*** C*****,1|Bali|Hostel/Backpacker accommodation|Denpasar
70441,H**** S****** S****** J********* (******* S****** J********* H*****,0|Sumedang|Hotel|Sumedang
78793,G**** A*******,1|Mojokerto|Bed & breakfast|Mojokerto
83792,L******** H****** V***** B***,4|Bali|Villa|Denpasar
81847,V**** J***** S*******,5|Bali|Villa|Seminyak
85204,R******* @ M***** T*** T*****,2|Toraja|Hotel|Toraja
76360,P***** I**** R***** H**** B****,3|Pangandaran|Hotel|Pangandaran
76084,H**** F****** A** G****,2|Garut|Bed & breakfast|Garut Kota
76410,R******* @ J**** B*** C******,2|Cilacap|Hotel|Cilacap
82118,M******* B**** I** By Z***,1|Bali|Hotel|Kuta
78734,R******* S****** n*** A*** A*** B*****,2|Blitar|Hotel|Blitar
73703,A***** H**** By Z***,1|Jakarta|Hotel|West Jakarta
75872,B******* I** H**** B*******,3|Belitung|Hotel|Tanjung Pandan
76044,O** 9**** L***** A**,2|Subang|Bed & breakfast|Kota Subang
70346,M******* I**,0|Sulawesi|Hotel|Sulawesi
71567,A*** P****** S******** 1** P********,0|Pekanbaru|Hotel|Pekanbaru
76068,O** 9** H**** A***** S******,2|Garut|Hotel|Tarogong Kidul
85370,P******* B**** H****,0|Sumba|Hotel|Sumba
73833,M******* J******,0|Jakarta|Hotel|Jakarta
70744,O** 5** R** H****,2|Medan|Hotel|Medan Sunggal
73993,B********* S****** H****,1|Jakarta|Hotel|Jakarta
77502,G**** T***** H**** Y*********,4|Yogyakarta|Hotel|Sleman
77410,R******* n*** G****** M*** 2,2|Yogyakarta|Hotel|Yogyakarta
70808,F*** P***** by S******* M**** (******** G**** S***** H**** a** C********* M*****,4|Medan|Hotel|Medan
73178,R******* P*** n*** J**** B*** B****,3|Bogor|Hotel|Tanah Sareal
85036,R******* @ P********* P********** 3,2|Makassar|Hotel|Makassar
85415,R******* @ L****** L*** S***** M******,2|Maumere|Hotel|maumere
81620,D*** V***** K********,4|Bali|Villa|Kerobokan
74517,H***** a** C********** K***** G***** J******,4|Jakarta|Hotel|Kelapa Gading - North Jakarta
80139,S*** ON 2*** R**** B********* S******,2|Probolinggo|Bed & breakfast|Probolinggo
84650,R******* n*** C******** W********,2|Balikpapan|Hotel|Balikpapan
75276,V**** D****** L******,3|Bandung|Hotel|Lembang
78288,R******* n*** S*** S***** 3,2|Solo City|Hotel|Laweyan
70132,P***** B**** H****,0|Palopo|Hotel|Palopo
85045,O** 4** G***** H****,2|Makassar|Hostel/Backpacker accommodation|Rappocini
81358,Y V**** a** S** U*****,4|Bali|Hotel|Umalas
83439,V**** A*** P***,4|Bali|Hotel|Tegalalang
83234,M****** S****,3|Bali|Hotel|Sanur
73713,G**** T****** H****,3|Jakarta|Hotel|Tanah Abang - Central Jakarta
84264,T*** C***** T********,3|Lombok|Hotel|Gili Trawangan
79689,H*** P**** S******* A********,3|Surabaya|Hotel|Wonocolo
72127,O** 3*** H**** R*** C******,2|Palembang|Hotel|Palembang
81128,V*** D*** H**** S*******,4|Bali|Hotel|Seminyak
84261,A**** S******* R***** a** C*********,4|Lombok|Hotel|senggigi
85737,H**** A** L****** T******,1|Ternate|Hotel|Ternate
75534,de B**** by A******,4|Bandung|Hotel|Braga
75666,S**** O** C****** O 1*** G***** I**,2|Bandung|Hotel|Lengkong
75335,O** 2*** P***** T****** S****,2|Bandung|Hotel|Pasteur
76358,R*** I** H****,3|Pangandaran|Hotel|Pangandaran
79791,O** F******* 1*** U**** 18,2|Surabaya|Hotel|Surabaya
83586,V****** B***,5|Bali|Resort|Ubud
76327,B***** H**** P**********,1|Pangandaran|Hotel|Pangandaran
72014,B**** H**** B**** C*****,2|Batam|Hotel|Batam Center
76800,R******* S****** n*** A*** A*** M*******,2|Magelang|Hotel|Magelang
78751,R******* n*** K****** I****** P***,2|Kediri|Hotel|Kediri
84481,JM H**** K*** L*****,3|Lombok|Hotel|Kuta Lombok
85182,B**** I**** P*** P***,0|Pare-pare|Hotel|Pare-pare
73421,A*** H**** B**** (******** A*** H**** by H*******,3|Bogor|Hotel|Bogor Utara
77957,V****** R********,4|Semarang|Hotel|Semarang Tengah
72545,R******* P*** @ E***** I**** L******,3|Bandar Lampung|Hotel|Sukarame
70934,B****** K****** H****,0|Medan|Hotel|Medan
79877,H**** T******,3|Sidoarjo|Hotel|Gedangan
83279,U*** C**** A************,2|Bali|Hotel|Ubud
75081,A******* R*****,0|Bandung|Hotel|Bandung
72478,R******* @ J**** P******* A******* L****** 2,2|Bandar Lampung|Hotel|Lampung
76250,Z***** C******,2|Cirebon|Hotel|Cirebon
76911,O** 3*** M****** K*** S******,2|Yogyakarta|Hotel|Yogyakarta
72876,d*********** A****** J****** T******* 1A,2|Tangerang|Hotel|Benda
77740,R******** A******** V*** Y********* - WM P*******,1|Yogyakarta|Hotel|Depok
79450,O** 1*** S**** S******,2|Sidoarjo|Hotel|Sidoarjo
85642,A***** R********,3|Manado|Hotel|kota manado
73149,S*** ON 9**** S****** R********,2|Jakarta|Bed & breakfast|Kebayoran Lama
83995,T** G**** V***** a** S**,5|Bali|Resort|Bali
77975,S*** H*******,2|Yogyakarta|Hotel|Yogyakarta
83344,H**** R****** B***,5|Bali|Hotel|Sanur
71719,H****** K******,2|Tanjung Balai Karimun|Hotel|Tanjung Balai Karimun City Center
75079,O***** G**** H**** B******,2|Bandung|Bed & breakfast|Bandung
77650,T** V******* Y*********,4|Yogyakarta|Hotel|Sleman
83423,U** D*** G**** H****,3|Bali|Guest House|Denpasar
74714,R******** A******** P**** L*** U***** - H**** R**** T**** M******* w*** N******,2|Bekasi|Hotel|Bekasi Utara
75525,B****** H**** T*** H****,0|Bandung|Hotel|Bandung
70785,R******* P*** H******* M****,3|Medan|Hostel/Backpacker accommodation|Medan
82800,B*** N*** D** H**** a** C*********,5|Bali|Hotel|Nusa Dua
83816,E***** I** L********,3|Bali|Bed & breakfast|Nusa Lembongan
83579,P*** U*** V*** V***** & S**,4|Bali|Villa|Ubud
72662,H**** P*** K*****,2|Serang|Hotel|anyer
73217,W**** J***** B**** R*********,1|Bogor|Hotel|Paledang
81783,M******* B**** H****,3|Bali|Hotel|Kuta
83199,B****** H*******,3|Bali|Hotel|Sanur
77966,R******* n*** MT H****** S*******,2|Semarang|Hotel|Semarang Tengah
81175,P******* U***** V*****,4|Bali|Villa|Umalas
80305,A****** H*******,2|Banyuwangi|Guest House|Licin
74813,O** 9**** B**** C******** Mc,2|Puncak|Bed & breakfast|Puncak
73796,B****** T******* J******,3|Jakarta|Hotel|Thamrin - Central Jakarta
81314,T** S****** H**** J*******,5|Bali|Hotel|JImbaran
81544,D*** V***** a** S****,4|Bali|Villa|Seminyak
85757,M***** H**** A****,3|Ambon|Hotel|Ambon
70659,D**** T*** I************ C****** B********,0|Medan|Hotel|Medan
74464,R******* P*** @ J****** I************ E********* P***,3|Jakarta|Hotel|PULO MAS
84785,G**** P***** H**** B****,3|Berau|Hotel|Tanjung Redeb
78796,O** 3*** H**** T**** A***,2|Batu|Hotel|Batu
85279,La C***** H**** a** C***,2|Labuan Bajo|Bed & breakfast|Labuan Bajo
79284,O** 9**** P** S******,2|Malang|Bed & breakfast|Lowokwaru
78328,R******* P****** n*** S*** G**** M***,3|Solo City|Hotel|Solo
70223,A***** H*******,0|Riau|Hotel|Riau
75007,O** 3*** W***** I** G***,2|Karawang|Hotel|Cikampek
76797,C****** H**** at J***** M*******,2|Magelang|Hotel|Magelang
84225,O** 1*** M****** H*******,2|Lombok|Hotel|Gili Trawangan
74402,G**** P****** C*** by SR P******* By Z***,1|Jakarta|Hotel|Cempaka Putih/Sunter - Central Jakarta
80009,R******* n*** G** P*********,1|Kotawaringin Timur|Hotel|Kotawaringin Timur
76274,H**** A*****,1|Cirebon|Hotel|Kejaksan
81270,T** E******,4|Bali|Resort|Seminyak
76579,M****** P********,4|Pontianak|Hotel|Kota Pontianak
79298,Z** R**** n*** S****** K*** B***,0|Malang|Hotel|Klojen
80630,C****** B**** R***** B***,3|Bali|Hotel|Nusa Lembongan
82144,L****** B*** J*******,3|Bali|Hotel|JImbaran
77198,H**** L****** 1 S****** M******** R*********,1|Yogyakarta|Hotel|Yogyakarta
75147,S****** G**** H**** P******,1|Bandung|Guest House|Sukajadi
81533,V**** B*******,3|Bali|Guest House|Denpasar
78212,O** 5** P**** M******* F***** G*********,"2|Solo City|Hotel|Colomadu,"
85125,M***** R***** M*******,4|Makassar|Hotel|Panakkukang
84166,N**** H**** G*** T********,3|Lombok|Hotel|Gili Trawangan
84214,B**** C***,2|Lombok|Guest House|Gili Trawangan
77891,W***** 3 K******** By Z***,3|Yogyakarta|Hotel|Pakem
82163,K******* S*******,2|Bali|Bed & breakfast|Seminyak
83387,J*** S***** & V*****,5|Bali|Resort|Gianyar Ubud
81173,A**** P***** V*****,0|Bali|Hotel|Denpasar
78775,O** 3*** G**** T****** S******,2|Lamongan|Hotel|Lamongan
84544,I*** B*********,3|Balikpapan|Hotel|Balikpapan City Center
69787,K**** H****,0|BIMA|Hotel|BIMA
85694,C******** M***** A B******* D*** R***** a** S**,3|Manado|Hotel|Minaesa
84968,A***** A****** H****,3|Makassar|Hotel|Bontoala
78033,R******* @ J**** K****** S*******,2|Semarang|Hotel|Semarang
76877,O** 8** H**** A*** L*** S******,2|Yogyakarta|Hotel|Sleman
79330,O** 3** S****** G**** H**** K*******,2|Malang|Hotel|Singosari
85341,M**** h******* l***** b***,1|Labuan Bajo|Hotel|Labuan Bajo
76485,W***** N**** P*********,0|Purwokerto|Hotel|Banyumas
84389,G**** A** H**** L*****,2|Lombok|Hotel|Mataram
70644,H**** N***** V***,2|Medan|Hotel|Medan
77633,O*** U*** Y********* By Z***,2|Yogyakarta|Hostel/Backpacker accommodation|Sleman
74273,A******** K******* C*** by N*** By Z***,3|Jakarta|Hotel|Kalibata - South Jakarta
76693,A**** K*******,3|Ketapang|Hotel|Delta Pawan
78247,R******* P*** n*** RS J** S***,2|Solo City|Hotel|Laweyan
74002,M****** H**** J******,3|Jakarta|Hotel|Mangga Besar - West Jakarta
72523,O** 2*** W**** Z****,2|Bandar Lampung|Hotel|Negarasaka
84957,P**** M*******,2|Makassar|Hotel|City Centre
85345,I**** T*****,2|Toraja|Hotel|Toraja
78343,L****** H**** S***,2|Solo City|Hotel|Laweyan
74585,A***** C****** S*****,1|Puncak|Hotel|Cisarua
79868,R******* at P***** A***,2|Surabaya|Hotel|Surabaya
77848,H**** A**** S*******,4|Semarang|Hotel|Candisari
80634,My L***** V****,2|Bali|Hotel|Lovina
80691,P*** L****** C******* B***,2|Bali|Resort|Denpasar
77030,R******* @ K****** I******* C**** S*******,1|Semarang|Hotel|Semarang
72679,H****** R***** R****** B*****,4|Banten|Hotel|Banten
85637,R**** K*** M**** By Z***,2|Manado|Bed & breakfast|Manado
72173,R******* n*** S***** H******* P********,2|Palembang|Hotel|Ilir Barat
73254,A***** H**** S***** C***,2|Jakarta|Hotel|Grogol/Roxy - West Jakarta
77710,G**** A**** Y*********,4|Yogyakarta|Hotel|Yogyakarta
71196,S****** V**** B*****,1|Balige|Guest House|Balige
72136,R********* R S********,2|Palembang|Hotel|Ilir Barat 1
83767,K*** S***** V****,3|Bali|Villa|Sidemen
75931,G***** R***** a** S** S*****,3|Subang|Hotel|Ciater
79441,O** 5** H**** A***** L*****,2|Malang|Hotel|Lawang
74828,V**** S****** B*** C*******,2|Cipanas|Villa|Cipanas
74983,B**** H**** K*******,4|Karawang|Hotel|Karawang Festivale
82431,R******* at K****** U******,2|Bali|Guest House|Denpasar
73731,B***** R******** T**** S*** R*********,1|Jakarta|Hotel|West Jakarta
70278,P**** C*** G***** H****,0|Sawahlunto|Hotel|Sawahlunto
75373,T******** B****** (******** T** T********** A*********,3|Bandung|Hotel|Bandung
76498,R******* S****** n*** K***** U***** P*********,1|Purwokerto|Hotel|Banyumas
77668,G**** R**** J****,4|Yogyakarta|Hotel|Gedong Kuning
82466,T** U*** P****** H******* a** V***** By Z***,4|Bali|Hotel|Bali
70523,R******* S****** n*** M***** T****** A*** 2,2|Banda Aceh|Guest House|Banda Aceh
78565,S*** ON 3*** H**** K*****,2|Rembang|Hotel|Rembang
70784,K***** G**** H****,2|Medan|Bed & breakfast|Medan
73793,An H****,2|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
85422,W**** M***** H**** R*****,4|Kendari|Hotel|Kendari
81481,T***** H*** R******** V****,4|Bali|Resort|Denpasar
69823,a*** h**** s*******,2|Buol|Hotel|Biau
70160,G**** P**** K******,0|Papua|Hotel|Papua
80095,B***** H*** S***,2|Probolinggo|Guest House|Sukapura
70929,A******* M****,4|Medan|Hotel|Medan
75530,R******* P*** n*** A*** A***** 3,3|Bandung|Guest House|Asia Afrika
72058,I**** M***,4|Bintan|Hotel|Bintan
70304,H**** L***** S********,0|Situbondo|Hotel|Situbondo
82350,T** T**** V****,4|Bali|Hotel|Seminyak
71045,S****** W**** HM J***,1|Medan|Guest House|Medan Maimun
76782,C****** V**** B********,3|Magelang|Hotel|Magelang
80901,V**** A****,0|Bali|Hotel|Denpasar
84827,L***** H**** M*****,0|Mamuju|Hotel|Mamuju
70076,M******* H**** M*****,0|Mamuju|Hotel|Mamuju
71933,O** 9**** H******* 81 B**** - A,2|Batam|Bed & breakfast|Batam City
79208,O** 4*** V*** R****,2|Malang|Hotel|Malang city
74202,Z** R**** T**** A*** (******** Z** R**** S****** 1***,3|Jakarta|Hotel|Menteng
72151,R******* @ KM 5 P********,1|Palembang|Hotel|Palembang
77733,R******* n*** A***** Y*********,2|Yogyakarta|Guest House|Condong Catur
77004,N***** N*********** H******* M******** Y**** R*********,2|Yogyakarta|Hotel|Ngampilan
81364,S**** B** A** B*****,3|Bali|Hotel|Kerobokan
85624,T******* P*** D*** R*****,3|Manado|Resort|Manado
79688,S**** B******* D**** S*******,4|Surabaya|Hotel|Tegalsari
81612,B*** Y**********,3|Bali|Hotel|Denpasar
70180,K********* H****,0|Pelabuhan Ratu|Hotel|Pelabuhan Ratu
75139,P*** g**** H**** K*** B******,2|Bandung|Hotel|Bandung
78826,S******* G**** V***,3|Batu|Hotel|Batu
79584,B*** R***** a** W******** H**** a** C*********,3|Malang|Hotel|Malang city
72981,P*** S**** B****** S******,2|Tangerang|Bed & breakfast|Bintaro
75827,O** 9** B**** R********,2|Bandung|Hotel|Lengkong
72481,O** 4** K******,2|Bandar Lampung|Hotel|Tj. Karang Timur
82076,F******* R**** B******* H**** L***** - K***,3|Bali|Hotel|badung
76623,H**** G**** P**** K******,0|Kebumen|Hotel|Kebumen
71267,R******* n*** U********** N***** P*****,2|Padang|Guest House|Padang Utara
77770,N*** A** D** S*******,2|Semarang|Hotel|Gajahmungkur
79154,R******* P*** @ I**** B******** M*****,3|Malang|Hotel|Klojen
72184,2** G**** H**** P******** S****** R*********,2|Palembang|Hotel|Palembang
75210,R******* n*** H********* P****** 2,2|Bandung|Hotel|Bandung
81871,O** 3*** T** B***** S*** J*******,2|Bali|Hotel|badung
83157,P*** B******** & H*****,3|Bali|Guest House|Ubud
70326,N******* H****,0|Sukoharjo|Hotel|Sukoharjo
